transaction_id,client_id,date_transaction,montant,devise,taux_change_eur,montant_eur,categorie,produit,agence,type_operation,statut,score_credit_client,segment_client,solde_avant,taux_interet,date_formatted,is_outlier_montant,is_outlier_score,is_anomaly,year,month,quarter,day_of_week,day_name,montant_eur_verifie,diff_eur,is_calc_error,categorie_risque,is_credit,amount_signed,solde_net,is_rejected,taux_rejet,taux_rejet_pct
TXN001877,CLI0131,2022-07-01 18:07:00,-294.51,EUR,1.0,-294.51,Retrait DAB,Credit Immobilier,Marseille-Vieux-Port,Debit,Complete,838.0,Premium,15108.7,0.0,01-07-2022,False,False,False,2022,7,3,4,Friday,-294.51,0.0,False,Low,False,294.51,24821.3,False,0.05572755417956656,5.572755417956656
TXN001442,CLI0076,2023-09-27 18:39:00,2387.28,USD,1.08,2210.44,Virement,Credit Immobilier,Lyon-Part-Dieu,Credit,En attente,326.0,Risque,5506.91,0.0,27-09-2023,False,False,False,2023,9,3,2,Wednesday,2210.4444444444443,0.00444444444428882,False,High,True,2387.28,178556.44,False,0.04013377926421405,4.013377926421405
TXN000545,CLI0135,2022-06-06 03:52:00,-437.13,EUR,1.0,-437.13,Prelevement,PEA,Bordeaux-Meriadeck,Debit,Complete,593.0,Standard,18192.17,0.0,06-06-2022,False,False,False,2022,6,2,0,Monday,-437.13,0.0,False,Medium,False,437.13,25240.97,False,0.04589371980676329,4.5893719806763285
TXN001651,CLI0105,2022-01-27 20:01:00,-1223.46,EUR,1.0,-1223.46,Interets,Compte Courant,Nice-Massena,Debit,Complete,634.0,Standard,19404.18,0.0,27-01-2022,False,False,False,2022,1,1,3,Thursday,-1223.46,0.0,False,Medium,False,1223.46,104176.48000000001,False,0.07633587786259542,7.633587786259542
TXN000999,CLI0006,2023-02-20 03:16:00,485.25,EUR,1.0,485.25,Paiement CB,Compte Epargne,Toulouse-Capitole,Credit,Complete,620.0,Standard,4743.81,0.0,20-02-2023,False,False,False,2023,2,1,0,Monday,485.25,0.0,False,Medium,True,485.25,21467.42,False,0.06806282722513089,6.806282722513089
TXN000117,CLI0107,2022-02-24 19:30:00,147.45,USD,1.08,136.53,Paiement CB,Credit Consommation,Lille-Grand-Place,Credit,Complete,420.0,Risque,29217.81,0.0,24-02-2022,False,False,False,2022,2,1,3,Thursday,136.52777777777777,0.002222222222229675,False,High,True,147.45,11043.29,False,0.04205607476635514,4.205607476635514
TXN001354,CLI0085,2023-02-15 00:43:00,-1317.03,EUR,1.0,-1317.03,Depot especes,Credit Consommation,Toulouse-Capitole,Debit,En attente,390.0,Risque,1132.48,0.0,15-02-2023,False,False,False,2023,2,1,2,Wednesday,-1317.03,0.0,False,High,False,1317.03,30829.01,False,0.06806282722513089,6.806282722513089
TXN000270,CLI0096,2024-08-07 03:30:03,45.76,EUR,1.0,45.76,Paiement CB,Livret A,Lyon-Part-Dieu,Credit,Complete,710.0,Standard,9807.74,0.0,07-08-2024,False,False,False,2024,8,3,2,Wednesday,45.76,0.0,False,Low,True,45.76,33110.83,False,0.04013377926421405,4.013377926421405
TXN000723,CLI0060,2022-09-12 09:15:00,2226.84,EUR,1.0,2226.84,Virement,Livret A,Marseille-Vieux-Port,Credit,Complete,842.0,Premium,18788.73,0.0,12-09-2022,False,False,False,2022,9,3,0,Monday,2226.84,0.0,False,Low,True,2226.84,21599.14,False,0.05572755417956656,5.572755417956656
TXN001484,CLI0136,2024-10-30 03:35:00,-5742.8,EUR,1.0,-5742.8,Virement international,Compte Courant,Paris-Centre,Debit,Rejete,590.0,Standard,24532.64,0.0,30-10-2024,True,False,True,2024,10,4,2,Wednesday,-5742.8,0.0,False,Medium,False,5742.8,18775.2,True,0.06578947368421052,6.578947368421052
TXN000082,CLI0026,2022-10-09 01:18:00,-7355.69,USD,1.08,-6810.82,Virement international,Credit Immobilier,Lille-Grand-Place,Debit,Complete,699.0,Standard,23508.6,0.0,09-10-2022,True,False,True,2022,10,4,6,Sunday,-6810.824074074073,0.004074074073287193,False,Medium,False,7355.69,27174.65,False,0.04205607476635514,4.205607476635514
TXN001675,CLI0011,2024-12-23 06:07:00,-2835.13,EUR,1.0,-2835.13,Depot especes,Credit Consommation,Bordeaux-Meriadeck,Debit,Complete,672.0,Standard,37119.52,0.0,23-12-2024,False,False,False,2024,12,4,0,Monday,-2835.13,0.0,False,Medium,False,2835.13,113017.77,False,0.04589371980676329,4.5893719806763285
TXN001368,CLI0021,2023-09-30 17:48:00,279.83,EUR,1.0,279.83,Retrait DAB,Assurance Vie,Marseille-Vieux-Port,Credit,En attente,697.0,Standard,32929.2,0.0,30-09-2023,False,False,False,2023,9,3,5,Saturday,279.83,0.0,False,Medium,True,279.83,13902.650000000001,False,0.05572755417956656,5.572755417956656
TXN001363,CLI0002,2022-06-24 04:53:00,-948.62,GBP,0.86,-1103.05,Virement international,Livret A,Lyon-Part-Dieu,Debit,Complete,606.0,Standard,23724.15,0.0,24-06-2022,False,False,False,2022,6,2,4,Friday,-1103.046511627907,0.0034883720929883566,False,Medium,False,948.62,13138.46,False,0.04013377926421405,4.013377926421405
TXN000753,CLI0017,2024-02-21 20:41:00,6323.64,EUR,1.0,6323.64,Virement international,Compte Epargne,Bordeaux-Meriadeck,Credit,Complete,649.0,Standard,11255.19,0.0,21-02-2024,True,False,True,2024,2,1,2,Wednesday,6323.64,0.0,False,Medium,True,6323.64,26930.85,False,0.04589371980676329,4.5893719806763285
TXN001937,CLI0079,2023-01-16 14:18:00,414.24,EUR,1.0,414.24,Retrait DAB,PEA,Paris-Centre,Credit,Complete,689.0,Standard,33618.78,0.0,16-01-2023,False,False,False,2023,1,1,0,Monday,414.24,0.0,False,Medium,True,414.24,22220.780000000002,False,0.06578947368421052,6.578947368421052
TXN001330,CLI0014,2023-06-12 03:52:00,-91.03,GBP,0.86,-105.85,Paiement CB,Credit Consommation,Marseille-Vieux-Port,Debit,En attente,673.0,Nan,12512.03,0.0,12-06-2023,False,False,False,2023,6,2,0,Monday,-105.84883720930233,0.0011627906976627855,False,Medium,False,91.03,-85472.92000000001,False,0.05572755417956656,5.572755417956656
TXN000397,CLI0135,2023-01-02 17:47:00,287.91,EUR,1.0,287.91,Retrait DAB,PEA,Nantes-Commerce,Credit,Complete,593.0,Standard,35157.27,0.0,02-01-2023,False,False,False,2023,1,1,0,Monday,287.91,0.0,False,Medium,True,287.91,25240.97,False,0.085,8.5
TXN001367,CLI0036,2022-07-14 08:49:00,1034.67,EUR,1.0,1034.67,Prelevement,Credit Immobilier,Marseille-Vieux-Port,Credit,Complete,572.0,Nan,29153.19,0.0,14-07-2022,False,False,False,2022,7,3,3,Thursday,1034.67,0.0,False,High,True,1034.67,19039.649999999998,False,0.05572755417956656,5.572755417956656
TXN000521,CLI0135,2024-12-25 21:52:00,-1621.92,EUR,1.0,-1621.92,Prelevement,PEA,Nantes-Commerce,Debit,Complete,593.0,Standard,47273.73,0.0,25-12-2024,False,False,False,2024,12,4,2,Wednesday,-1621.92,0.0,False,Medium,False,1621.92,25240.97,False,0.085,8.5
TXN000019,CLI0103,2023-10-07 08:20:00,391.97,EUR,1.0,391.97,Virement,Compte Courant,Paris-Centre,Credit,Complete,683.0,Standard,27175.42,0.0,07-10-2023,False,False,False,2023,10,4,5,Saturday,391.97,0.0,False,Medium,True,391.97,21623.010000000002,False,0.06578947368421052,6.578947368421052
TXN001053,CLI0127,2023-12-09 14:44:00,1870.86,CHF,0.97,1928.72,Remboursement credit,Credit Auto,Nice-Massena,Credit,Complete,691.0,Standard,16396.77,0.0,09-12-2023,False,False,False,2023,12,4,5,Saturday,1928.721649484536,0.0016494845360739419,False,Medium,True,1870.86,32951.01,False,0.07633587786259542,7.633587786259542
TXN000272,CLI0118,2023-01-05 02:31:00,1031.26,EUR,1.0,1031.26,Depot especes,PEA,Lille-Grand-Place,Credit,Complete,641.0,Standard,335.2,0.0,05-01-2023,False,False,False,2023,1,1,3,Thursday,1031.26,0.0,False,Medium,True,1031.26,27600.21,False,0.04205607476635514,4.205607476635514
TXN001695,CLI0072,2024-01-13 21:17:00,-5965.17,EUR,1.0,-5965.17,Virement international,Credit Auto,Marseille-Vieux-Port,Debit,Complete,606.0,Standard,42222.66,0.0,13-01-2024,True,False,True,2024,1,1,5,Saturday,-5965.17,0.0,False,Medium,False,5965.17,30859.34,False,0.05572755417956656,5.572755417956656
TXN000489,CLI0028,2022-07-31 01:04:00,257.72,USD,1.08,238.63,Interets,Credit Auto,Lyon-Part-Dieu,Credit,Complete,667.0,Nan,24935.3,0.0,31-07-2022,False,False,False,2022,7,3,6,Sunday,238.62962962962965,0.00037037037034792775,False,Medium,True,257.72,21689.84,False,0.04013377926421405,4.013377926421405
TXN001796,CLI0035,2024-08-31 04:48:00,-1871.16,EUR,1.0,-1871.16,Virement,Assurance Vie,Lyon-Part-Dieu,Debit,Complete,600.0,Standard,21949.85,0.0,31-08-2024,False,False,False,2024,8,3,5,Saturday,-1871.16,0.0,False,Medium,False,1871.16,19252.11,False,0.04013377926421405,4.013377926421405
TXN001112,CLI0103,2024-02-19 18:52:00,79.83,EUR,1.0,79.83,Retrait DAB,Livret A,Paris-Centre,Credit,Complete,683.0,Standard,10560.93,0.0,19-02-2024,False,False,False,2024,2,1,0,Monday,79.83,0.0,False,Medium,True,79.83,21623.010000000002,False,0.06578947368421052,6.578947368421052
TXN001308,CLI0024,2022-04-13 08:05:00,-1599.5,EUR,1.0,-1599.5,Depot especes,Credit Immobilier,Lyon-Part-Dieu,Debit,Complete,592.0,Standard,42939.16,0.0,13-04-2022,False,False,False,2022,4,2,2,Wednesday,-1599.5,0.0,False,Medium,False,1599.5,21030.41,False,0.04013377926421405,4.013377926421405
TXN001300,CLI0070,2023-05-20 13:14:00,763.97,EUR,1.0,763.97,Interets,Credit Immobilier,Nantes-Commerce,Credit,En attente,425.0,Risque,14045.59,0.0,20-05-2023,False,False,False,2023,5,2,5,Saturday,763.97,0.0,False,High,True,763.97,211701.12000000002,False,0.085,8.5
TXN000641,CLI0034,2022-06-09 11:43:00,1602.45,EUR,1.0,1602.45,Interets,Compte Epargne,Bordeaux-Meriadeck,Credit,Complete,457.0,Risque,29256.76,0.0,09-06-2022,False,False,False,2022,6,2,3,Thursday,1602.45,0.0,False,High,True,1602.45,11456.22,False,0.04589371980676329,4.5893719806763285
TXN001032,CLI0074,2024-10-28 17:53:00,-376.7,EUR,1.0,-376.7,Retrait DAB,Credit Consommation,Nantes-Commerce,Debit,Complete,633.0,Standard,23437.64,0.0,28-10-2024,False,False,False,2024,10,4,0,Monday,-376.7,0.0,False,Medium,False,376.7,27366.420000000002,False,0.085,8.5
TXN000779,CLI0142,2022-04-09 05:20:00,-474.32,EUR,1.0,-474.32,Paiement CB,PEA,Toulouse-Capitole,Debit,Complete,676.0,Standard,33922.81,0.0,09-04-2022,False,False,False,2022,4,2,5,Saturday,-474.32,0.0,False,Medium,False,474.32,31038.29,False,0.06806282722513089,6.806282722513089
TXN001074,CLI0038,2022-08-17 23:10:00,195.9,USD,1.08,181.39,Paiement CB,Credit Immobilier,Bordeaux-Meriadeck,Credit,En attente,645.0,Risque,39798.1,0.0,17-08-2022,False,False,False,2022,8,3,2,Wednesday,181.38888888888889,0.0011111111111006267,False,Medium,True,195.9,24983.12,False,0.04589371980676329,4.5893719806763285
TXN001978,CLI0015,2023-08-17 13:17:00,-219.12,EUR,1.0,-219.12,Depot especes,PEA,Lyon-Part-Dieu,Debit,Complete,645.0,Standard,26567.2,0.0,17-08-2023,False,False,False,2023,8,3,3,Thursday,-219.12,0.0,False,Medium,False,219.12,10808.05,False,0.04013377926421405,4.013377926421405
TXN001233,CLI0016,2022-01-07 10:22:00,-2483.27,EUR,1.0,-2483.27,Interets,Credit Immobilier,Bordeaux-Meriadeck,Debit,Complete,716.0,Standard,47837.71,0.0,07-01-2022,False,False,False,2022,1,1,4,Friday,-2483.27,0.0,False,Low,False,2483.27,20728.21,False,0.04589371980676329,4.5893719806763285
TXN000465,CLI0116,2024-07-04 06:13:00,-347.13,EUR,1.0,-347.13,Paiement CB,Assurance Vie,Nice-Massena,Debit,En attente,620.0,Standard,46840.16,0.0,04-07-2024,False,False,False,2024,7,3,3,Thursday,-347.13,0.0,False,Medium,False,347.13,15269.599999999999,False,0.07633587786259542,7.633587786259542
TXN000223,CLI0054,2023-06-27 03:05:03,514.97,EUR,1.0,514.97,Interets,Compte Courant,Bordeaux-Meriadeck,Credit,Complete,347.0,Risque,42843.01,0.0,27-06-2023,False,False,False,2023,6,2,1,Tuesday,514.97,0.0,False,High,True,514.97,23891.25,False,0.04589371980676329,4.5893719806763285
TXN000178,CLI0037,2024-07-21 06:33:00,-3966.82,EUR,1.0,-3966.82,Virement international,Credit Auto,Lille-Grand-Place,Debit,Complete,622.0,Standard,22677.11,0.0,21-07-2024,False,False,False,2024,7,3,6,Sunday,-3966.82,0.0,False,Medium,False,3966.82,19274.36,False,0.04205607476635514,4.205607476635514
TXN000895,CLI0053,2024-10-09 01:13:00,-88.73,EUR,1.0,-88.73,Prelevement,Compte Epargne,Paris-Centre,Debit,Complete,605.0,Standard,5316.28,0.0,09-10-2024,False,False,False,2024,10,4,2,Wednesday,-88.73,0.0,False,Medium,False,88.73,18476.48,False,0.06578947368421052,6.578947368421052
TXN001005,CLI0132,2024-05-21 22:04:00,1158.27,CHF,0.97,1194.09,Prelevement,Credit Immobilier,Bordeaux-Meriadeck,Credit,Complete,663.0,Standard,6161.74,0.0,21-05-2024,False,False,False,2024,5,2,1,Tuesday,1194.0927835051546,0.0027835051546389877,False,Medium,True,1158.27,15745.47,False,0.04589371980676329,4.5893719806763285
TXN000238,CLI0045,2023-08-27 04:11:00,2200.05,EUR,1.0,2200.05,Remboursement credit,Compte Epargne,Bordeaux-Meriadeck,Credit,Complete,704.0,Standard,38564.44,0.0,27-08-2023,False,False,False,2023,8,3,6,Sunday,2200.05,0.0,False,Low,True,2200.05,24235.3,False,0.04589371980676329,4.5893719806763285
TXN001523,CLI0136,2023-02-10 19:47:00,-2202.56,CHF,0.97,-2270.68,Interets,Credit Consommation,Paris-Centre,Debit,Complete,590.0,Standard,16931.93,0.0,10-02-2023,False,False,False,2023,2,1,4,Friday,-2270.680412371134,0.0004123711341890157,False,Medium,False,2202.56,18775.2,False,0.06578947368421052,6.578947368421052
TXN000959,CLI0004,2023-10-20 08:54:00,-577.41,EUR,1.0,-577.41,Prelevement,Credit Auto,Bordeaux-Meriadeck,Debit,Complete,586.0,Standard,1946.49,0.0,20-10-2023,False,False,False,2023,10,4,4,Friday,-577.41,0.0,False,Medium,False,577.41,15621.52,False,0.04589371980676329,4.5893719806763285
TXN000286,CLI0092,2023-07-04 23:05:00,-1149.24,MAD,10.85,-105.92,Interets,Livret A,Nantes-Commerce,Debit,Complete,645.0,Standard,48119.27,0.0,04-07-2023,False,False,False,2023,7,3,1,Tuesday,-105.92073732718895,0.0007373271889434818,False,Medium,False,1149.24,44551.54,False,0.085,8.5
TXN001295,CLI0150,2024-05-11 06:17:00,-44.48,EUR,1.0,-44.48,Paiement CB,Credit Auto,Nantes-Commerce,Debit,Complete,648.0,Standard,23870.77,0.0,11-05-2024,False,False,False,2024,5,2,5,Saturday,-44.48,0.0,False,Medium,False,44.48,9894.4,False,0.085,8.5
TXN000029,CLI0098,2024-09-26 17:02:00,-5016.18,EUR,1.0,-5016.18,Virement international,Assurance Vie,Bordeaux-Meriadeck,Debit,Rejete,580.0,Standard,37363.64,0.0,26-09-2024,False,False,False,2024,9,3,3,Thursday,-5016.18,0.0,False,Medium,False,5016.18,25020.48,True,0.04589371980676329,4.5893719806763285
TXN000639,CLI0149,2023-08-06 21:50:00,411.24,EUR,1.0,411.24,Retrait DAB,Credit Immobilier,Nice-Massena,Credit,Complete,575.0,Risque,26031.37,0.0,06-08-2023,False,False,False,2023,8,3,6,Sunday,411.24,0.0,False,High,True,411.24,6825.35,False,0.07633587786259542,7.633587786259542
TXN001537,CLI0024,2024-11-23 01:34:00,-88.73,EUR,1.0,-88.73,Interets,PEA,Lyon-Part-Dieu,Debit,Complete,592.0,Standard,7491.79,0.0,23-11-2024,False,False,False,2024,11,4,5,Saturday,-88.73,0.0,False,Medium,False,88.73,21030.41,False,0.04013377926421405,4.013377926421405
TXN000569,CLI0020,2022-04-08 09:36:00,-212.97,EUR,1.0,-212.97,Retrait DAB,Livret A,Bordeaux-Meriadeck,Debit,Complete,660.0,Standard,28951.84,0.0,08-04-2022,False,False,False,2022,4,2,4,Friday,-212.97,0.0,False,Medium,False,212.97,15573.34,False,0.04589371980676329,4.5893719806763285
TXN001912,CLI0103,2024-12-17 13:00:00,-2480.2,EUR,1.0,-2480.2,Virement,Credit Immobilier,Paris-Centre,Debit,Complete,683.0,Standard,36526.04,0.0,17-12-2024,False,False,False,2024,12,4,1,Tuesday,-2480.2,0.0,False,Medium,False,2480.2,21623.010000000002,False,0.06578947368421052,6.578947368421052
TXN000563,CLI0126,2022-11-17 16:03:00,-1204.59,EUR,1.0,-1204.59,Interets,Compte Epargne,Bordeaux-Meriadeck,Debit,Complete,514.0,Risque,17702.91,0.0,17-11-2022,False,False,False,2022,11,4,3,Thursday,-1204.59,0.0,False,High,False,1204.59,25406.69,False,0.04589371980676329,4.5893719806763285
TXN001436,CLI0144,2024-12-10 08:18:00,-2261.51,EUR,1.0,-2261.51,Depot especes,Credit Consommation,Paris-Centre,Debit,Complete,361.0,Risque,27771.08,0.0,10-12-2024,False,False,False,2024,12,4,1,Tuesday,-2261.51,0.0,False,High,False,2261.51,25768.47,False,0.06578947368421052,6.578947368421052
TXN001708,CLI0144,2024-10-06 21:50:00,-2533.35,USD,1.08,-2345.69,Depot especes,Assurance Vie,Paris-Centre,Debit,Complete,361.0,Risque,12987.71,0.0,06-10-2024,False,False,False,2024,10,4,6,Sunday,-2345.6944444444443,0.00444444444428882,False,High,False,2533.35,25768.47,False,0.06578947368421052,6.578947368421052
TXN001931,CLI0040,2024-05-19 03:20:00,1443.75,EUR,1.0,1443.75,Interets,PEA,Nice-Massena,Credit,Complete,645.0,Risque,45728.26,0.0,19-05-2024,False,False,False,2024,5,2,6,Sunday,1443.75,0.0,False,Medium,True,1443.75,22387.77,False,0.07633587786259542,7.633587786259542
TXN001803,CLI0139,2022-03-26 10:30:00,166.46,GBP,0.86,193.56,Retrait DAB,Credit Consommation,Marseille-Vieux-Port,Credit,Complete,674.0,Standard,36870.98,0.0,26-03-2022,False,False,False,2022,3,1,5,Saturday,193.55813953488374,0.0018604651162661412,False,Medium,True,166.46,14024.13,False,0.05572755417956656,5.572755417956656
TXN000333,CLI0083,2024-12-03 20:53:00,856.81,USD,1.08,793.34,Prelevement,Credit Immobilier,Lyon-Part-Dieu,Credit,Complete,643.0,Standard,18988.07,0.0,03-12-2024,False,False,False,2024,12,4,1,Tuesday,793.3425925925925,0.002592592592463916,False,Medium,True,856.81,22154.09,False,0.04013377926421405,4.013377926421405
TXN001690,CLI0096,2024-07-03 05:07:00,-2567.67,EUR,1.0,-2567.67,Remboursement credit,Credit Auto,Lyon-Part-Dieu,Debit,Complete,710.0,Nan,13881.58,0.0,03-07-2024,False,False,False,2024,7,3,2,Wednesday,-2567.67,0.0,False,Low,False,2567.67,33110.83,False,0.04013377926421405,4.013377926421405
TXN001179,CLI0062,2024-03-09 07:23:00,-7357.15,MAD,10.85,-678.08,Virement international,Credit Immobilier,Toulouse-Capitole,Debit,Complete,640.0,Standard,12384.04,0.0,09-03-2024,True,False,True,2024,3,1,5,Saturday,-678.0783410138249,0.0016589861751299395,False,Medium,False,7357.15,20519.21,False,0.06806282722513089,6.806282722513089
TXN001655,CLI0034,2022-08-05 14:34:00,801.57,EUR,1.0,801.57,Remboursement credit,Credit Immobilier,Bordeaux-Meriadeck,Credit,Complete,457.0,Risque,28676.84,0.0,05-08-2022,False,False,False,2022,8,3,4,Friday,801.57,0.0,False,High,True,801.57,11456.22,False,0.04589371980676329,4.5893719806763285
TXN001090,CLI0047,2024-11-09 15:31:00,-531.24,EUR,1.0,-531.24,Interets,Compte Epargne,Lyon-Part-Dieu,Debit,Complete,397.0,Risque,4818.94,0.0,09-11-2024,False,False,False,2024,11,4,5,Saturday,-531.24,0.0,False,High,False,531.24,242832.69,False,0.04013377926421405,4.013377926421405
TXN001015,CLI0001,2022-04-17 04:32:00,-6496.43,EUR,1.0,-6496.43,Virement international,Credit Auto,Lille-Grand-Place,Debit,Complete,586.0,Standard,25068.72,0.0,17-04-2022,True,False,True,2022,4,2,6,Sunday,-6496.43,0.0,False,Medium,False,6496.43,23886.54,False,0.04205607476635514,4.205607476635514
TXN001491,CLI0136,2024-12-08 15:35:00,227.42,USD,1.08,210.57,Prelevement,Credit Immobilier,Paris-Centre,Credit,Complete,590.0,Standard,435.65,0.0,08-12-2024,False,False,False,2024,12,4,6,Sunday,210.57407407407405,0.004074074074054579,False,Medium,True,227.42,18775.2,False,0.06578947368421052,6.578947368421052
TXN000417,CLI0118,2024-12-20 09:21:00,1495.3,EUR,1.0,1495.3,Virement,Compte Courant,Lille-Grand-Place,Credit,Complete,641.0,Standard,17660.46,0.0,20-12-2024,False,False,False,2024,12,4,4,Friday,1495.3,0.0,False,Medium,True,1495.3,27600.21,False,0.04205607476635514,4.205607476635514
TXN000839,CLI0146,2024-09-17 01:03:00,978.01,EUR,1.0,978.01,Virement,Compte Courant,Toulouse-Capitole,Credit,Rejete,583.0,Standard,37608.8,0.0,17-09-2024,False,False,False,2024,9,3,1,Tuesday,978.01,0.0,False,Medium,True,978.01,14791.59,True,0.06806282722513089,6.806282722513089
TXN000145,CLI0127,2024-02-20 16:20:00,-2104.11,MAD,10.85,-193.93,Virement,Assurance Vie,Bordeaux-Meriadeck,Debit,Complete,691.0,Standard,37745.36,0.0,20-02-2024,False,False,False,2024,2,1,1,Tuesday,-193.92718894009218,0.0028110599078274845,False,Medium,False,2104.11,32951.01,False,0.04589371980676329,4.5893719806763285
TXN001073,CLI0016,2022-03-23 11:25:00,-363.98,GBP,0.86,-423.23,Paiement CB,Credit Auto,Bordeaux-Meriadeck,Debit,Complete,716.0,Standard,6290.44,0.0,23-03-2022,False,False,False,2022,3,1,2,Wednesday,-423.2325581395349,0.002558139534869497,False,Low,False,363.98,20728.21,False,0.04589371980676329,4.5893719806763285
TXN000758,CLI0032,2024-09-06 20:53:00,-123.54,MAD,10.85,-11.39,Paiement CB,Compte Epargne,Paris-Centre,Debit,Complete,621.0,Standard,40529.49,0.0,06-09-2024,False,False,False,2024,9,3,4,Friday,-11.386175115207374,0.0038248847926265483,False,Medium,False,123.54,15232.73,False,0.06578947368421052,6.578947368421052
TXN000919,CLI0081,2024-05-25 14:26:00,-7699.29,EUR,1.0,-7699.29,Virement international,Compte Courant,Bordeaux-Meriadeck,Debit,Rejete,617.0,Standard,21103.84,0.0,25-05-2024,True,False,True,2024,5,2,5,Saturday,-7699.29,0.0,False,Medium,False,7699.29,30084.96,True,0.04589371980676329,4.5893719806763285
TXN000737,CLI0099,2022-06-14 16:58:00,-607.03,USD,1.08,-562.06,Remboursement credit,Compte Epargne,Nantes-Commerce,Debit,Complete,664.0,Standard,15180.76,0.0,14-06-2022,False,False,False,2022,6,2,1,Tuesday,-562.0648148148148,0.0048148148148356995,False,Medium,False,607.03,100699.37000000001,False,0.085,8.5
TXN000142,CLI0009,2022-04-10 07:47:00,-180.5,EUR,1.0,-180.5,Interets,Credit Consommation,Nice-Massena,Debit,Complete,591.0,Standard,38825.57,0.0,10-04-2022,False,False,False,2022,4,2,6,Sunday,-180.5,0.0,False,Medium,False,180.5,21971.69,False,0.07633587786259542,7.633587786259542
TXN000968,CLI0136,2024-12-10 16:28:00,-984.97,EUR,1.0,-984.97,Virement,Assurance Vie,Paris-Centre,Debit,En attente,590.0,Standard,16501.36,0.0,10-12-2024,False,False,False,2024,12,4,1,Tuesday,-984.97,0.0,False,Medium,False,984.97,18775.2,False,0.06578947368421052,6.578947368421052
TXN001925,CLI0063,2022-10-18 02:20:00,-628.37,USD,1.08,-581.82,Virement international,Compte Epargne,Paris-Centre,Debit,En attente,426.0,Risque,41190.23,0.0,18-10-2022,False,False,False,2022,10,4,1,Tuesday,-581.824074074074,0.004074074073969314,False,High,False,628.37,-124777.45999999999,False,0.06578947368421052,6.578947368421052
TXN000821,CLI0007,2022-10-29 11:41:00,157.69,EUR,1.0,157.69,Retrait DAB,Compte Epargne,Nantes-Commerce,Credit,Complete,635.0,Standard,35771.07,0.0,29-10-2022,False,False,False,2022,10,4,5,Saturday,157.69,0.0,False,Medium,True,157.69,15911.36,False,0.085,8.5
TXN000725,CLI0072,2022-03-23 16:50:00,7825.03,EUR,1.0,7825.03,Virement international,Assurance Vie,Marseille-Vieux-Port,Credit,Complete,606.0,Standard,11527.6,0.0,23-03-2022,True,False,True,2022,3,1,2,Wednesday,7825.03,0.0,False,Medium,True,7825.03,30859.34,False,0.05572755417956656,5.572755417956656
TXN001995,CLI0127,2023-01-10 01:56:00,100.98,EUR,1.0,100.98,Retrait DAB,Credit Auto,Nice-Massena,Credit,Complete,691.0,Standard,38597.63,0.0,10-01-2023,False,False,False,2023,1,1,1,Tuesday,100.98,0.0,False,Medium,True,100.98,32951.01,False,0.07633587786259542,7.633587786259542
TXN001216,CLI0127,2022-05-06 14:11:00,-1547.37,EUR,1.0,-1547.37,Depot especes,Credit Consommation,Nice-Massena,Debit,Complete,691.0,Standard,43921.01,0.0,06-05-2022,False,False,False,2022,5,2,4,Friday,-1547.37,0.0,False,Medium,False,1547.37,32951.01,False,0.07633587786259542,7.633587786259542
TXN001787,CLI0099,2024-09-17 13:57:00,-378.55,EUR,1.0,-378.55,Retrait DAB,Livret A,Nantes-Commerce,Debit,En attente,645.0,Standard,48177.41,0.0,17-09-2024,False,False,False,2024,9,3,1,Tuesday,-378.55,0.0,False,Medium,False,378.55,100699.37000000001,False,0.085,8.5
TXN001950,CLI0048,2024-04-26 18:50:00,-1671.3,CHF,0.97,-1722.99,Virement,Assurance Vie,Toulouse-Capitole,Debit,Complete,670.0,Standard,19936.28,0.0,26-04-2024,False,False,False,2024,4,2,4,Friday,-1722.9896907216496,0.0003092783504143881,False,Medium,False,1671.3,11133.28,False,0.06806282722513089,6.806282722513089
TXN000909,CLI0006,2023-03-28 21:09:00,-1103.72,MAD,10.85,-101.73,Depot especes,Compte Epargne,Toulouse-Capitole,Debit,Complete,620.0,Standard,37243.82,0.0,28-03-2023,False,False,False,2023,3,1,1,Tuesday,-101.72534562211982,0.004654377880186189,False,Medium,False,1103.72,21467.42,False,0.06806282722513089,6.806282722513089
TXN000043,CLI0138,2024-01-30 21:47:00,0.0,EUR,1.0,-2104.63,Depot especes,Credit Immobilier,Bordeaux-Meriadeck,Debit,En attente,749.0,Premium,32780.6,0.0,30-01-2024,False,False,False,2024,1,1,1,Tuesday,0.0,2104.63,True,Low,False,-0.0,21329.19,False,0.04589371980676329,4.5893719806763285
TXN001125,CLI0013,2022-01-30 04:40:00,36.37,MAD,10.85,3.35,Retrait DAB,Credit Immobilier,Toulouse-Capitole,Credit,Complete,351.0,Risque,684.45,0.0,30-01-2022,False,False,False,2022,1,1,6,Sunday,3.352073732718894,0.0020737327188937726,False,High,True,36.37,29735.53,False,0.06806282722513089,6.806282722513089
TXN000268,CLI0137,2024-01-05 16:19:00,2543.99,CHF,0.97,2622.67,Interets,Credit Immobilier,Marseille-Vieux-Port,Credit,Complete,725.0,Premium,23591.97,0.0,05-01-2024,False,False,False,2024,1,1,4,Friday,2622.6701030927834,0.00010309278331988025,False,Low,True,2543.99,18372.42,False,0.05572755417956656,5.572755417956656
